player_id,player,img_url,born,birth_place,height,role,bat_style,bowl_style
12991,Ed Pollock,/a/img/v1/152x152/i1/c182026/ed-pollock.jpg," Jul 10, 1995 (26 years) "," High Wycombe, Buckinghamshire ", -- , Batsman , Left Handed Bat , Right-arm offbreak 
12992,Liam Trevaskis,/a/img/v1/152x152/i1/c152775/liam-trevaskis.jpg," Apr 18, 1999 (22 years) "," Carlisle, Cumberland ", -- , Bowler , Left Handed Bat , Left-arm orthodox 
12993,Patrick Brown,/a/img/v1/152x152/i1/c180931/patrick-brown.jpg," Aug 23, 1998 (23 years) "," Peterborough, Cambridgeshire ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
12994,Samuel Cook,/a/img/v1/152x152/i1/c182026/samuel-cook.jpg," Aug 04, 1997 (24 years) "," Chelmsford, Essex ", -- , Bowler , Right Handed Bat , Right-arm fast 
12995,Eleanor Threlkeld,/a/img/v1/152x152/i1/c182026/eleanor-threlkeld.jpg," Nov 16, 1998 (22 years) "," Knowsley, Lancashire ", -- , WK-Batsman , Right Handed Bat ," Lancashire Thunder, Manchester Originals Women "
12996,Natasha Miles,/a/img/v1/152x152/i1/c156513/natasha-miles.jpg," Oct 19, 1988 (33 years) ", Hong Kong , -- , Bowling Allrounder , Right Handed Bat , Right-arm medium 
12997,Natalie Brown,/a/img/v1/152x152/i1/c182026/natalie-brown.jpg," Oct 16, 1990 (31 years) "," St Helens, Lancashire ", -- , Bowling Allrounder , Right Handed Bat , Right-arm medium 
12998,Rachel Dickinson,/a/img/v1/152x152/i1/c182026/rachel-dickinson.jpg," May 06, 1988 (33 years) ", Lancashire , -- , Batting Allrounder , Right Handed Bat , Right-arm medium 
12999,Alice Dyson,/a/img/v1/152x152/i1/c182026/alice-dyson.jpg," Jan 28, 1999 (22 years) "," Tameside, Lancashire ", -- , Bowler , Right Handed Bat , Right-arm medium 
13000,Ella Telford,/a/img/v1/152x152/i1/c182026/ella-telford.jpg," Apr 05, 1999 (22 years) "," Penrith, Cumberland ", -- , -- , Right Handed Bat , Lancashire Thunder 
13001,T Ajith Kumar,/a/img/v1/152x152/i1/c182026/t-ajith-kumar.jpg, -- , -- , -- , Batsman , Right Handed Bat ," India, Ruby Trichy Warriors, Karaikudi Kaalai, Nellai Royal Kings "
13002,N Ganesh,/a/img/v1/152x152/i1/c182026/n-ganesh.jpg, -- , -- , -- , -- , Right Handed Bat , Right-arm medium 
13003,George Scrimshaw,/a/img/v1/152x152/i1/c157203/george-scrimshaw.jpg," Feb 10, 1998 (23 years) "," Burton-on-Trent, Staffordshire ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13004,S Aravind,/a/img/v1/152x152/i1/c182026/s-aravind.jpg," Apr 11, 1997 (24 years) ", -- , -- , Batsman , Left Handed Bat , Left-arm orthodox 
13005,George Drissell,/a/img/v1/152x152/i1/c171464/george-drissell.jpg," Jan 20, 1999 (22 years) ", Bristol , -- , Batsman , Right Handed Bat , Right-arm offbreak 
13006,Paige Scholfield,/a/img/v1/152x152/i1/c182026/paige-scholfield.jpg," Dec 19, 1995 (25 years) "," Amanzimtoti, KwaZulu-Natal, South Africa ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13007,Thea Brookes,/a/img/v1/152x152/i1/c182026/thea-brookes.jpg," Feb 15, 1993 (28 years) "," Wordsley, Warwickshire ", -- , Batting Allrounder , Right Handed Bat , Right-arm offbreak 
13008,Sonia Odedra,/a/img/v1/152x152/i1/c182026/sonia-odedra.jpg," Jun 03, 1988 (33 years) "," Isleworth, Middlesex ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13009,Sarah Glenn,/a/img/v1/152x152/i1/c182026/sarah-glenn.jpg," Feb 27, 1999 (22 years) ", Derby , -- , Bowler , Right Handed Bat , Right-arm legbreak 
13010,Lucy Higham,/a/img/v1/152x152/i1/c182026/lucy-higham.jpg," Oct 17, 1997 (24 years) ", Leicester , -- , Bowling Allrounder , Right Handed Bat , Right-arm offbreak 
13011,Emmerson Carlington,/a/img/v1/152x152/i1/c182026/emmerson-carlington.jpg, -- , -- , -- , -- , Right Handed Bat , Bermuda 
13012,Felix Organ,/a/img/v1/152x152/i1/c182026/felix-organ.jpg," Jun 02, 1999 (22 years) ", -- , -- , Batting Allrounder , Right Handed Bat , Right-arm offbreak 
13013,Tom Lammonby,/a/img/v1/152x152/i1/c182026/tom-lammonby.jpg," Jun 02, 2000 (21 years) "," Exeter, Devon ", -- , Batsman , Left Handed Bat , Left-arm fast-medium 
13014,Jack Plom,/a/img/v1/152x152/i1/c182026/jack-plom.jpg," Aug 27, 1999 (22 years) "," Basildon, Essex ", -- , Bowler , Left Handed Bat , Right-arm fast-medium 
13015,Adam Finch,/a/img/v1/152x152/i1/c160127/adam-finch.jpg," May 28, 2000 (21 years) "," Wordsley, Stourbridge, Worcestershire ", -- , Bowler , Right Handed Bat , Right-arm medium 
13016,V Aditya,/a/img/v1/152x152/i1/c182026/v-aditya.jpg," Jul 24, 1991 (30 years) ", -- , -- , Batsman , Left Handed Bat , Right-arm offbreak 
13017,Georgia Adams,/a/img/v1/152x152/i1/c182026/georgia-adams.jpg," Oct 04, 1993 (28 years) "," Chesterfield, Derbyshire ", -- , Batsman , Right Handed Bat , Right-arm medium 
13018,Linsey Smith,/a/img/v1/152x152/i1/c182026/linsey-smith.jpg," Mar 10, 1995 (26 years) "," Hillingdon, Middlesex ", -- , Bowler , Left Handed Bat , Left-arm orthodox 
13019,Ellen Burt,/a/img/v1/152x152/i1/c182026/ellen-burt.jpg," Nov 20, 1997 (23 years) "," Crawley, Sussex ", -- , Bowler , Right Handed Bat , Right-arm medium 
13020,Tara Norris,/a/img/v1/152x152/i1/c182026/tara-norris.jpg," Jun 04, 1998 (23 years) ", -- , -- , Bowler , Left Handed Bat , Left-arm medium 
13021,Izzy Collis,/a/img/v1/152x152/i1/c182026/izzy-collis.jpg," Sep 22, 1996 (25 years) ", Oxford , -- , -- , Right Handed Bat , Right-arm legbreak 
13022,Carla Rudd,/a/img/v1/152x152/i1/c182026/carla-rudd.jpg," Dec 30, 1993 (27 years) "," Hastings, Sussex ", -- , WK-Batsman , Right Handed Bat , Right-arm medium 
13023,Bryony Smith,/a/img/v1/152x152/i1/c182026/bryony-smith.jpg," Dec 12, 1997 (23 years) "," Sutton, Surrey ", -- , Batsman , Right Handed Bat ," Surrey Stars, England Women, Welsh Fire Women "
13024,Sophia Dunkley,/a/img/v1/152x152/i1/c182026/sophia-dunkley.jpg," Jul 16, 1998 (23 years) "," Lambeth, Surrey ", -- , Batting Allrounder , Right Handed Bat , Right-arm legbreak 
13025,Grace Gibbs,/a/img/v1/152x152/i1/c152782/grace-gibbs.jpg," May 01, 1995 (26 years) "," Lewisham, London ", -- , Batsman , Right Handed Bat , Right-arm fast-medium 
13026,Aylish Cranstone,/a/img/v1/152x152/i1/c158024/aylish-cranstone.jpg," Aug 28, 1994 (27 years) "," Guildford, Surrey ", -- , Batsman , Right Handed Bat ," Surrey Stars, London Spirit Women "
13027,Cordelia Griffith,/a/img/v1/152x152/i1/c156698/cordelia-griffith.jpg," Sep 19, 1995 (26 years) "," Islington, London ", -- , Batsman , Right Handed Bat , Right-arm fast-medium 
13028,Hannah Jones,/a/img/v1/152x152/i1/c182026/hannah-jones.jpg," Jul 21, 1999 (22 years) ", Surrey , -- , Bowler , Right Handed Bat , Right-arm medium 
13029,Naomi Dattani,/a/img/v1/152x152/i1/c182026/naomi-dattani.jpg," Apr 28, 1994 (27 years) "," Ealing, Middlesex ", -- , Batting Allrounder , Left Handed Bat , Left-arm medium 
13030,Kirstie White,/a/img/v1/152x152/i1/c182026/kirstie-white.jpg," Mar 14, 1988 (33 years) "," Southampton, Hampshire ", -- , -- , Right Handed Bat , Surrey Stars 
13031,Georgia Hennessy,/a/img/v1/152x152/i1/c182026/georgia-hennessy.jpg," Nov 04, 1996 (24 years) ", Worcester , -- , -- , Right Handed Bat , Right-arm fast-medium 
13032,Sophie Luff,/a/img/v1/152x152/i1/c182026/sophie-luff.jpg," Dec 06, 1993 (27 years) "," Taunton, Somerset ", -- , Batsman , Right Handed Bat , Right-arm medium 
13033,Freya Davies,/a/img/v1/152x152/i1/c182026/freya-davies.jpg," Oct 27, 1995 (25 years) "," Chichester, Sussex ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13034,Danielle Gibson,/a/img/v1/152x152/i1/c182026/danielle-gibson.jpg," May 03, 2001 (20 years) "," Cheltenham, Gloucestershire ", -- , Bowler , Right Handed Bat , Right-arm medium 
13035,Claire Thomas,/a/img/v1/152x152/i1/c182026/claire-thomas.jpg," Sep 08, 1996 (25 years) "," Swansea, Glamorgan, Wales ", -- , -- , Right Handed Bat , Western Storm 
13036,Lauren Parfitt,/a/img/v1/152x152/i1/c182026/lauren-parfitt.jpg," Apr 01, 1994 (27 years) "," Pontypool, Glamorgan, Wales ", -- , -- , Right Handed Bat , Left-arm medium 
13037,Amara Carr,/a/img/v1/152x152/i1/c182026/amara-carr.jpg," Apr 17, 1994 (27 years) "," Plymouth, Devon ", -- , WK-Batsman , Right Handed Bat ," Western Storm, London Spirit Women "
13038,Alice Macleod,/a/img/v1/152x152/i1/c182026/alice-macleod.jpg," May 14, 1994 (27 years) "," Ascot, Berkshire ", -- , Batting Allrounder , Right Handed Bat , Right-arm offbreak 
13039,Hollie Armitage,/a/img/v1/152x152/i1/c182026/hollie-armitage.jpg," Jun 14, 1997 (24 years) "," Huddersfield, Yorkshire ", -- , Batting Allrounder , Right Handed Bat , Right-arm legbreak 
13040,Alice Davidson Richards,/a/img/v1/152x152/i1/c182026/alice-davidson-richards.jpg," May 29, 1994 (27 years) "," Tunbridge Wells, Kent ", -- , Batting Allrounder , Right Handed Bat , Right-arm fast-medium 
13041,Anna Nicholls,/a/img/v1/152x152/i1/c152784/anna-nicholls.jpg," Oct 30, 1997 (23 years) "," Barnet, Hertfordshire ", -- , -- , Right Handed Bat , Right-arm medium 
13042,Katie Levick,/a/img/v1/152x152/i1/c158026/katie-levick.jpg," Jul 17, 1991 (30 years) "," Sheffield, Yorkshire ", -- , Bowler , Right Handed Bat , Right-arm legbreak 
13043,Katie Thompson,/a/img/v1/152x152/i1/c182026/katie-thompson.jpg," Sep 28, 1996 (25 years) ", -- , -- , -- , Right Handed Bat , Yorkshire Diamonds 
13044,Stephanie Butler,/a/img/v1/152x152/i1/c182026/stephanie-butler.jpg," Apr 23, 1994 (27 years) ", -- , -- , -- , Right Handed Bat , Yorkshire Diamonds 
13045,Laura Crofts,/a/img/v1/152x152/i1/c182026/laura-crofts.jpg," Dec 27, 1991 (29 years) "," Rugby, Warwickshire ", -- , -- , Right Handed Bat , Right-arm medium 
13046,Teresa Graves,/a/img/v1/152x152/i1/c182026/teresa-graves.jpg, -- , -- , -- , -- , Right Handed Bat ," Yorkshire Diamonds, Trent Rockets Women "
13047,Madeline Walsh,/a/img/v1/152x152/i1/c182026/madeline-walsh.jpg," Mar 25, 1997 (24 years) ", -- , -- , -- , Right Handed Bat , Right-arm medium 
13048,Ben Allison,/a/img/v1/152x152/i1/c182026/ben-allison.jpg," Dec 18, 1999 (21 years) "," Colchester, Essex ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13049,Katie George,/a/img/v1/152x152/i1/c182026/katie-george.jpg," Apr 07, 1999 (22 years) "," Haywards Heath, Sussex ", -- , Bowling Allrounder , Left Handed Bat , Left-arm medium 
13050,Charlotte Dean,/a/img/v1/152x152/i1/c182026/charlotte-dean.jpg," Dec 22, 2000 (20 years) ", -- , -- , Bowler , Right Handed Bat , Right-arm offbreak 
13051,Evelyn Jones,/a/img/v1/152x152/i1/c182026/evelyn-jones.jpg," Aug 08, 1992 (29 years) "," Shrewsbury, Shropshire ", -- , Batsman , Left Handed Bat , Left-arm medium 
13052,Abigail Freeborn,/a/img/v1/152x152/i1/c182026/abigail-freeborn.jpg," Nov 12, 1996 (24 years) "," Eastbourne, Sussex ", -- , Batting Allrounder , Right Handed Bat ," England Women, Loughborough Lightning, Trent Rockets Women "
13053,Georgie Boyce,/a/img/v1/152x152/i1/c182026/georgie-boyce.jpg," Oct 04, 1998 (23 years) ", Nottingham , -- , Batting Allrounder , Right Handed Bat , Right-arm medium 
13054,Marie Kelly,/a/img/v1/152x152/i1/c182026/marie-kelly.jpg," Feb 09, 1996 (25 years) ", -- , -- , Batsman , Right Handed Bat , Right-arm medium 
13055,Claire Nicholas,/a/img/v1/152x152/i1/c182026/claire-nicholas.jpg, -- , -- , -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13056,Matthew Sonczak,/a/img/v1/152x152/i1/c182026/matthew-sonczak.jpg, -- , -- , -- , Batsman , Right Handed Bat , Derbyshire 
13057,Calvin Dickinson,/a/img/v1/152x152/i1/c182026/calvin-dickinson.jpg," Nov 03, 1996 (24 years) "," Durban, KwaZulu-Natal ", -- , WK-Batsman , Right Handed Bat , Hampshire 
13058,James Taylor,/a/img/v1/152x152/i1/c191097/james-taylor.jpg," Jan 19, 2001 (20 years) "," Stoke-on-Trent, Staffordshire ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13059,Myron James,/a/img/v1/152x152/i1/c182026/myron-james.jpg," Dec 07, 1959 (61 years) "," Parham Town, Antigua ", -- , -- , Right Handed Bat , England 
13060,Heath Kearns,/a/img/v1/152x152/i1/c182026/heath-kearns.jpg," Oct 10, 1966 (55 years) ", Jersey , -- , -- , Right Handed Bat , England 
13061,Daniel ter Braak,/a/img/v1/152x152/i1/c182026/daniel-ter-braak.jpg," Feb 27, 1991 (30 years) "," Rotterdam, Netherlands ", -- , -- , Right Handed Bat , Right-arm legbreak 
13062,Mark Newell,/a/img/v1/152x152/i1/c182026/mark-newell.jpg," Dec 19, 1973 (47 years) ", Crawley , -- , -- , Right Handed Bat , England 
13063,Jake Lintott,/a/img/v1/152x152/i1/c182026/jake-lintott.jpg," Apr 22, 1993 (28 years) "," Taunton, Somerset ", -- , Bowler , Right Handed Bat , Left-arm orthodox 
13064,Tanbir Hayder,/a/img/v1/152x152/i1/c182026/tanbir-hayder.jpg," Dec 05, 1991 (29 years) ", Rangpur , -- , -- , Right Handed Bat , Right-arm legbreak 
13065,Tion Webster,/a/img/v1/152x152/i1/c159988/tion-webster.jpg," Apr 21, 1995 (26 years) ", -- , -- , Batting Allrounder , Right Handed Bat , Right-arm medium 
13066,Akhona Mnyaka,/a/img/v1/152x152/i1/c182026/akhona-mnyaka.jpg," Jun 22, 1999 (22 years) ", -- , -- , Bowler , Right Handed Bat , Left-arm fast 
13067,Janneman Malan,/a/img/v1/152x152/i1/c182026/janneman-malan.jpg," Apr 18, 1996 (25 years) ", Nelspruit , -- , Batsman , Right Handed Bat , Right-arm legbreak 
13068,Thomas Kaber,/a/img/v1/152x152/i1/c182026/thomas-kaber.jpg," Jun 14, 1992 (29 years) "," Pretoria, Transvaal ", -- , Batting Allrounder , Right Handed Bat , Left-arm chinaman 
13069,Migael Pretorius,/a/img/v1/152x152/i1/c182026/migael-pretorius.jpg," Mar 24, 1995 (26 years) ", Vereeninging , -- , Bowling Allrounder , Right Handed Bat , Right-arm medium 
13070,Ryan Rickelton,/a/img/v1/152x152/i1/c182026/ryan-rickelton.jpg," Jul 11, 1996 (25 years) "," Johannesburg, Transvaal, South Africa ", -- , WK-Batsman , Left Handed Bat ," Lions, Jozi Stars, South Africa, South Africa A "
13071,GM Rishabh,/a/img/v1/152x152/i1/c182026/gm-rishabh.jpg, -- , -- , -- , -- , Left Handed Bat , Right-arm legbreak 
13072,Rishabh Singh,/a/img/v1/152x152/i1/c182026/rishabh-singh.jpg, -- , -- , -- , Bowler , Right Handed Bat , Left-arm orthodox 
13073,Rajat Hegde,/a/img/v1/152x152/i1/c182026/rajat-hegde.jpg, -- , -- , -- , Bowler , Right Handed Bat , Left-arm orthodox 
13074,Raj Atul Gala,/a/img/v1/152x152/i1/c182026/raj-atul-gala.jpg, -- , -- , -- , Bowler , Right Handed Bat , Bijapur Bulls 
13075,Prashanth S,/a/img/v1/152x152/i1/c182026/prashanth-s.jpg," Nov 22, 1994 (26 years) ", Bangalore , -- , Bowling Allrounder , Right Handed Bat , Right-arm medium 
13076,Lal Sachin,/a/img/v1/152x152/i1/c182026/lal-sachin.jpg, -- , -- , -- , Batsman , Left Handed Bat , Bijapur Bulls 
13077,Ishfaq Nazir Bhat,/a/img/v1/152x152/i1/c182026/ishfaq-nazir-bhat.jpg, -- , -- , -- , -- , Right Handed Bat , Right-arm medium 
13078,Swapnil Yelave,/a/img/v1/152x152/i1/c182026/swapnil-yelave.jpg, -- , -- , -- , Batsman , Right Handed Bat ," Hubli Tigers, Bellary Tuskers, Bijapur Bulls "
13079,Aman Khan,/a/img/v1/152x152/i1/c182026/aman-khan.jpg, -- , -- , -- , Batting Allrounder , Right Handed Bat ," Hubli Tigers, Belagavi Panthers "
13080,Prithvi Varadarajan,/a/img/v1/152x152/i1/c182026/prithvi-varadarajan.jpg, -- , -- , -- , -- , Right Handed Bat , Hubli Tigers 
13081,S Shivaraj,/a/img/v1/152x152/i1/c182026/s-shivaraj.jpg, -- , -- , -- , Batsman , Right Handed Bat ," Hubli Tigers, Shivamogga Lions "
13082,KL Shrijith,/a/img/v1/152x152/i1/c182026/kl-shrijith.jpg, -- , -- , -- , WK-Batsman , Left Handed Bat ," Mysuru Warriors, Bijapur Bulls, Hubli Tigers, Karnataka "
13083,Vinit Yadav,/a/img/v1/152x152/i1/c182026/vinit-yadav.jpg, -- , -- , -- , -- , Right Handed Bat , Mysuru Warriors 
13084,Vikash Kumar Sinha,/a/img/v1/152x152/i1/c182026/vikash-kumar-sinha.jpg, -- , -- , -- , -- , Right Handed Bat , Mysuru Warriors 
13085,Shubang Hegde,/a/img/v1/152x152/i1/c182026/shubang-hegde.jpg, -- , -- , -- , Bowler , Left Handed Bat , Left-arm orthodox 
13086,Lavish Kaushal,/a/img/v1/152x152/i1/c182026/lavish-kaushal.jpg, -- , -- , -- , -- , Right Handed Bat , Shivamogga Lions 
13087,Brittany Perry,/a/img/v1/152x152/i1/c182026/brittany-perry.jpg," Mar 09, 1994 (27 years) ", -- , -- , Batting Allrounder , Right Handed Bat , Right-arm medium 
13088,Devdutt Padikkal,/a/img/v1/152x152/i1/c195763/devdutt-padikkal.jpg," Jul 07, 2000 (21 years) "," Edapal, Kerala ", -- , Batsman , Left Handed Bat , Right-arm offbreak 
13089,Matthew Breetzke,/a/img/v1/152x152/i1/c159976/matthew-breetzke.jpg," Nov 03, 1998 (22 years) ", -- , -- , WK-Batsman , Right Handed Bat ," South African Invitation XI, Warriors, South Africa U19, South Africa A, Nelson Mandela Bay Giants "
13090,Mathew Christensen,/a/img/v1/152x152/i1/c182026/mathew-christensen.jpg," Jul 17, 1996 (25 years) ", Cape Town , -- , Batsman , Right Handed Bat , Right-arm offbreak 
13091,Isaac Dikgale,/a/img/v1/152x152/i1/c182026/isaac-dikgale.jpg," May 14, 1995 (26 years) ", -- , -- , Batsman , Right Handed Bat , Right-arm medium 
13092,Avinash D,/a/img/v1/152x152/i1/c182026/avinash-d.jpg, -- , -- , -- , Bowler , Right Handed Bat , Right-arm medium 
13093,L Narayan Saishiv,/a/img/v1/152x152/i1/c182026/l-narayan-saishiv.jpg, -- , -- , -- , -- , Right Handed Bat , Bellary Tuskers 
13094,Harish Kumar,/a/img/v1/152x152/i1/c182026/harish-kumar.jpg, -- , -- , -- , Bowler , Right Handed Bat ," India, Hubli Tigers, Shivamogga Lions "
13095,Andrew Louw,/a/img/v1/152x152/i1/c182026/andrew-louw.jpg," Aug 18, 1987 (34 years) ", Windhoek , -- , -- , Right Handed Bat , Namibia 
13096,Karl Birkenstock,/a/img/v1/152x152/i1/c182026/karl-birkenstock.jpg," Mar 27, 1996 (25 years) ", Centurion , -- , Bowling Allrounder , Left Handed Bat , Right-arm fast-medium 
13097,Danie van Schoor,/a/img/v1/152x152/i1/c182026/danie-van-schoor.jpg," Jan 30, 1996 (25 years) ", Windhoek , -- , Bowling Allrounder , Right Handed Bat , Left-arm chinaman 
13098,Eathan Bosch,/a/img/v1/152x152/i1/c182026/eathan-bosch.jpg," Apr 27, 1998 (23 years) ", Westville , -- , Bowler , Right Handed Bat , Right-arm fast 
13099,Smangaliso Nhlebela,/a/img/v1/152x152/i1/c182026/smangaliso-nhlebela.jpg," Jun 02, 1994 (27 years) ", -- , -- , Bowling Allrounder , Right Handed Bat , Left-arm orthodox 
13100,Ottniel Baartman,/a/img/v1/152x152/i1/c182026/ottniel-baartman.jpg," Mar 18, 1993 (28 years) "," Oudtshoorn, West. Cape ", -- , Bowler , Right Handed Bat , Right-arm fast-medium 
13101,Jiveshan Pillay,/a/img/v1/152x152/i1/c154034/jiveshan-pillay.jpg," Jan 18, 1999 (22 years) ", KwaZulu Natal , -- , Batsman , Left Handed Bat ," Titans, South Africa U19 "
13102,Naeem Hasan,/a/img/v1/152x152/i1/c182026/naeem-hasan.jpg," Feb 12, 2000 (21 years) ", Chittagong , -- , Bowler , Right Handed Bat , Right-arm offbreak 
13103,Hossain Ali,/a/img/v1/152x152/i1/c182026/hossain-ali.jpg," Sep 10, 1998 (23 years) ", Narshingdi , -- , Bowling Allrounder , Right Handed Bat , Right-arm medium 
13104,Kazi Anik,/a/img/v1/152x152/i1/c182026/kazi-anik.jpg, -- , -- , -- , Bowler , Right Handed Bat ," Bangladesh, Rajshahi Kings "
13105,Khaled Ahmed,/a/img/v1/152x152/i1/c182026/khaled-ahmed.jpg," Sep 20, 1992 (29 years) ", Sylhet , -- , Bowler , Right Handed Bat , Right-arm medium 
13106,T Smith,/a/img/v1/152x152/i1/c182026/t-smith.jpg, -- , -- , -- , -- , Right Handed Bat , South Africa 
13107,Connor Brown,/a/img/v1/152x152/i1/c182026/connor-brown.jpg," Apr 28, 1997 (24 years) "," Caerphilly, Glamorgan, Wales ", -- , Batsman , Right Handed Bat , Right-arm offbreak 
13108,Vishal Singh,/a/img/v1/152x152/i1/c182026/vishal-singh.jpg, -- , -- , -- , -- , Left Handed Bat ," West Indies, West Indies A "
13109,Michael Cohen,/a/img/v1/152x152/i1/c182026/michael-cohen.jpg," Aug 04, 1998 (23 years) "," Cape Town, Cape Province ", -- , Bowler , Left Handed Bat , Left-arm fast-medium 
13110,Claude Thorburn,/a/img/v1/152x152/i1/c182026/claude-thorburn.jpg," Feb 23, 1987 (34 years) ", Kimberley , -- , -- , Right Handed Bat , Namibia 
13111,Kunal Chandela,/a/img/v1/152x152/i1/c182026/kunal-chandela.jpg," Jul 07, 1994 (27 years) ", Delhi , -- , Batting Allrounder , Right Handed Bat , Right-arm medium 
13112,Uppara Girinath,/a/img/v1/152x152/i1/c182026/uppara-girinath.jpg," Oct 09, 1998 (23 years) "," Kurnool, Andhra Pradesh ", -- , -- , Right Handed Bat , Right-arm offbreak 
13113,Prithvi Raj Yarra,/a/img/v1/152x152/i1/c182026/prithvi-raj-yarra.jpg," Feb 20, 1998 (23 years) "," Duggirala, Andra ", -- , Bowler , Left Handed Bat , Left-arm medium 
13114,Mohammed Asif,/a/img/v1/152x152/i1/c182026/mohammed-asif.jpg," Jul 24, 1993 (28 years) "," Edavanna,Malappuram ", -- , -- , Right Handed Bat , Right-arm medium 
13115,Ponnam Rahul,/a/img/v1/152x152/i1/c182026/ponnam-rahul.jpg," Feb 04, 1992 (29 years) "," Alappuzha, Kerala ", -- , -- , Left Handed Bat , Right-arm offbreak 
13116,Navneet Singh,/a/img/v1/152x152/i1/c182026/navneet-singh.jpg," Dec 07, 1994 (26 years) "," Shahdol, Gujarat ", -- , -- , Left Handed Bat , Right-arm offbreak 
13117,Nitin Tanwar,/a/img/v1/152x152/i1/c182026/nitin-tanwar.jpg," Oct 09, 1996 (25 years) ", Delhi , -- , -- , Right Handed Bat , Right-arm offbreak 
13118,Vidhyadhar Kamat,/a/img/v1/152x152/i1/c182026/vidhyadhar-kamat.jpg," Jun 15, 1989 (32 years) ", -- , -- , -- , Right Handed Bat , Right-arm offbreak 
13119,Grant Stewart,/a/img/v1/152x152/i1/c182026/grant-stewart.jpg," Feb 19, 1994 (27 years) "," Kalgoorlie, Western Australia ", -- , Bowler , Right Handed Bat , Right-arm medium 
13120,Max Bryant,/a/img/v1/152x152/i1/c156204/max-bryant.jpg," Mar 10, 1999 (22 years) "," Murwillumbah, New South Wales ", -- , Batsman , Right Handed Bat , Right-arm medium 
13121,Daniel Fallins,/a/img/v1/152x152/i1/c154817/daniel-fallins.jpg," Aug 12, 1996 (25 years) ", -- , -- , Bowler , Right Handed Bat ," Cricket Australia XI, Melbourne Stars, New South Wales, Sydney Sixers, Prime Ministers XI "
13122,Jonathan Merlo,/a/img/v1/152x152/i1/c182026/jonathan-merlo.jpg," Dec 15, 1998 (22 years) "," Melbourne, Victoria ", -- , Bowling Allrounder , Right Handed Bat , Right-arm fast-medium 
13123,Ben Pengelley,/a/img/v1/152x152/i1/c182026/ben-pengelley.jpg, -- , -- , -- , -- , Right Handed Bat , Cricket Australia XI 
13124,Param Uppal,/a/img/v1/152x152/i1/c182026/param-uppal.jpg," Oct 25, 1998 (22 years) ", Chandigarh , -- , Batting Allrounder , Right Handed Bat , Right-arm offbreak 
13125,Macalister Wright,/a/img/v1/152x152/i1/c182026/macalister-wright.jpg," Jan 22, 1998 (23 years) "," Ferntree Gully, Victoria ", -- , Batsman , Right Handed Bat , Right-arm legbreak 
